Ancient Greek Prose Data,Code Repo: https://github.com/QuantitativeCriticismLab/greek-genre-classification.git,Corpus: https://github.com/timgianitsos/tesserae.git,Code commit: 116ab759730f9312abc012cfe6e0f24933d1bc47,Corpus commit: 60a0b5c14f1ecc6269607eb9f426d7e8abb92fd0,Project: https://www.qcrit.org,Author: Tim Gianitsos,Note: Frequencies are per-character,,,,,,,,,,,,,,,,
file name,freq_allos,freq_autos,freq_circumstantial_markers,freq_conditional_markers,freq_conjunction,freq_demonstrative,freq_hina,freq_hopos,freq_indefinite_pronoun_in_non_interrogative_sentence,freq_interrogatives,freq_men,freq_particles,freq_personal_pronouns,freq_reflexive,freq_sentence_with_relative_clause,freq_sentences_with_vocative_omega,freq_superlative,freq_temporal_causal_markers,freq_ws,freq_wste_not_preceded_by_eta,mean_length_relative_clause,mean_sentence_length,variance_of_sentence_length
lysias.speeches.part.9.tess,0.00016170763260025875,0.0008085381630012937,0.0,0.00129366106080207,0.006630012936610608,0.0024256144890038808,0.0,0.0,0.00034818941504178273,0.10810810810810811,0.005659767141009056,0.01665588615782665,0.003719275549805951,0.00016170763260025875,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0008085381630012937,0.00016170763260025875,43.75,167.13513513513513,10396.062819576337
marcus_aurelius.m._antonius_imperator_ad_se_ipsum.tess,0.0008362995834182701,0.001980984638222027,0.0001306718099091047,0.0012753568647128617,0.014630015837423361,0.003146577182611241,0.00018816740626911076,1.5680617189092564e-05,0.0013161092963558001,0.1990119971771348,0.00106105509646193,0.005864550828720619,0.001986211510618391,0.001196953778767399,0.16443189837685251,0.007057163020465773,0.0002143017682509317,0.0003240660885745796,0.001055828224065566,0.00017771366147638237,35.02962962962963,135.01693719124913,14041.316579751137
pausanias.description_of_greece.part.1.tess,0.0007298466742740633,0.0017029755733061476,0.00013322598022463058,0.00015060328199306065,0.010762342228581027,0.0023459357387380603,5.792433922810026e-06,1.1584867845620052e-05,0.0002324662342794709,0.0037267080745341614,0.0018825410249132583,0.010258400477296556,0.0004981493173616622,1.7377301768430075e-05,0.27577639751552796,0.0,0.00028382926221769123,0.0003012065639861213,0.0008630726544986938,4.054703745967018e-05,53.22727272727273,214.4583850931677,10786.891746460404
pausanias.description_of_greece.part.10.tess,0.0006908442116266078,0.0020905546577918216,0.00017421288814931847,0.00013816884232532154,0.012441203150249606,0.0019704078383784985,2.4029363882664618e-05,6.007340970666154e-06,0.0002826183689913531,0.0012578616352201257,0.00218667211332248,0.011720322233769667,0.0004024918450346323,3.604404582399692e-05,0.13333333333333333,0.0012578616352201257,0.0002463009797973123,0.00027633768465064307,0.0006608075067732769,4.205138679466308e-05,54.94871794871795,209.3874213836478,11336.111539891606
pausanias.description_of_greece.part.2.tess,0.0006205070995253781,0.0024226181438916357,0.00013202278713305918,0.0001914330413429358,0.009941315871119355,0.0027592762510809366,1.3202278713305917e-05,1.3202278713305917e-05,0.0002777685923084554,0.001128668171557562,0.0019869429463525404,0.01231772603951442,0.0005280911485322367,1.3202278713305917e-05,0.15914221218961624,0.001128668171557562,0.0001914330413429358,0.00024424215619615945,0.0007261253292318254,1.3202278713305917e-05,48.63157894736842,170.98081264108353,7436.680218752698
pausanias.description_of_greece.part.3.tess,0.0005426615461679746,0.0020621138754383034,0.00019201870095174485,7.513775254633495e-05,0.010243780263816997,0.0021456002671564533,0.0,1.6697278343629988e-05,0.00023408631096694368,0.0031201248049922,0.0017365169477375187,0.011279011521122057,0.0004174319585907497,2.5045917515444983e-05,0.1497659906396256,0.0,0.0003005510101853398,0.00017532142260811488,0.0007931207213224244,5.0091835030889966e-05,50.85436893203884,186.86427457098284,8845.022140230389
pausanias.description_of_greece.part.4.tess,0.0007361996958876023,0.0020159486999539013,0.00029585595255296167,0.00014448779078167894,0.0124465911201932,0.002084752409849939,6.880370989603759e-06,1.3760741979207518e-05,0.0003723727037016605,0.0029069767441860465,0.0020159486999539013,0.010251752774509602,0.0003853007754178105,6.88037098960376e-05,0.18604651162790697,0.0014534883720930232,0.00021329150067771655,0.00028897558156335787,0.0011490219552638277,9.632519385445263e-05,54.20740740740741,211.2514534883721,11911.621364166438
pausanias.description_of_greece.part.5.tess,0.0006206245965940122,0.0029210731013024844,0.00014894990318256292,8.274994621253496e-05,0.011096767787100939,0.0024080234347847672,8.274994621253496e-06,8.274994621253496e-06,0.00029881222141985605,0.005,0.002250798536980951,0.012611091802790329,0.0006288995912152657,2.482498386376049e-05,0.12666666666666668,0.0016666666666666668,0.0002565248332588584,0.00019032487628883041,0.0006206245965940122,8.274994621253496e-06,54.37647058823529,201.41,10179.59856666666
pausanias.description_of_greece.part.6.tess,0.0005793536196231527,0.0026650266502665026,0.0002050020500205002,0.00014261012175339146,0.010677932866285185,0.002094586163252937,8.913132609586966e-06,8.913132609586966e-06,0.0003136594196404567,0.0057361376673040155,0.002513503395903524,0.012612082642565556,0.0004902222935272831,8.913132609586966e-06,0.11854684512428298,0.0038240917782026767,0.00029413337611636984,0.00016934951958215235,0.0006595718131094354,8.913132609586966e-06,57.14705882352941,214.52007648183556,10346.934109363176
pausanias.description_of_greece.part.7.tess,0.0008020392443360942,0.0022552390632816907,0.00020646554804691533,0.00015881965234378103,0.012086175543361735,0.0015881965234378103,3.970491308594526e-05,7.94098261718905e-06,0.00036560165315530123,0.0017543859649122807,0.00200906860214883,0.010553565898244249,0.0004049901134766416,7.940982617189051e-05,0.14385964912280702,0.0017543859649122807,0.0003573442177735073,0.0002938163568359949,0.0007623343312501489,3.17639304687562e-05,59.625,220.9280701754386,15333.540440135426
pausanias.description_of_greece.part.8.tess,0.0006429317688660291,0.0024806450748747623,0.00016073294221650728,0.00017144847169760775,0.01148168983899917,0.0021323903667389964,1.607329422165073e-05,1.607329422165073e-05,0.0002692297337317933,0.005574136008918618,0.002148463660960647,0.011749578076026682,0.0006375740041254788,4.286211792440194e-05,0.13154960981047936,0.0,0.0002518149428058614,0.00010715529481100485,0.0006054274156821774,4.821988266495218e-05,55.458015267175576,208.07692307692307,13270.938341480143
pausanias.description_of_greece.part.9.tess,0.0006217813670411985,0.002318878745318352,0.00013898642322097377,0.00015361657303370786,0.01075316011235955,0.002114056647940075,4.3890449438202246e-05,2.9260299625468165e-05,0.0003221319276667399,0.0014084507042253522,0.0018799742509363296,0.01144809222846442,0.0005705758426966292,7.315074906367041e-05,0.17887323943661973,0.0014084507042253522,0.00038038389513108615,0.00024139747191011235,0.0009655898876404494,5.852059925093633e-05,52.54225352112676,192.54084507042253,10840.724388018258
philostratus_the_athenian.de_gymnastica.tess,0.0002963314170568364,0.0015409233686955492,0.00011853256682273455,0.0006124182619174618,0.015764831387423694,0.00195578735257512,0.00013828799462652363,3.951085560757818e-05,0.0006728926226499735,0.04310344827586207,0.0032596455876252,0.011714968687646932,0.0003951085560757818,0.0002568205614492582,0.2025862068965517,0.004310344827586207,0.00013828799462652363,0.0005333965507023055,0.0009680159623856654,3.951085560757818e-05,42.8,218.18534482758622,21266.19409557075
philostratus_the_athenian.epistulae_et_dialexeis.tess,0.0005436600869856139,0.0015891602542656407,0.0,0.001484610237537638,0.01522248243559719,0.0019655403144864503,0.00020910003345600534,0.0,0.0006232111531714523,0.225201072386059,0.0020491803278688526,0.00821763131482101,0.003157410505185681,0.00043911007025761124,0.13941018766756033,0.05093833780160858,0.00016728002676480428,0.0008154901304784209,0.001756440281030445,6.273001003680161e-05,40.56140350877193,128.21447721179624,26324.200648319187
philostratus_the_athenian.heroicus.tess,0.00025755494505494506,0.0037488553113553115,6.438873626373627e-05,0.0006081158424908425,0.015167124542124542,0.0017814217032967033,3.577152014652015e-05,5.0080128205128203e-05,0.0006764526821348846,0.11503067484662577,0.0023680746336996335,0.00987293956043956,0.0013664720695970695,0.0005508814102564103,0.26380368098159507,0.07668711656441718,0.00026470924908424907,0.0006367330586080586,0.0010516826923076923,1.4308608058608059e-05,41.89387755102041,214.38036809815952,35856.42893974175
philostratus_the_athenian.vita_apollonii.part.1.tess,0.00025433491419936865,0.003276432129980102,4.488263191753565e-05,0.0007330829879864155,0.01491599467392768,0.0021094837001241753,5.984350922338086e-05,2.992175461169043e-05,0.0011540093338990242,0.046153846153846156,0.0020496401909007944,0.009859218144551997,0.0023787794916293892,0.0006433177241513443,0.3476923076923077,0.12615384615384614,0.00016456965036429737,0.00044882631917535643,0.0009874179021857842,0.0,39.2751677852349,205.6646153846154,26590.22905562132
philostratus_the_athenian.vita_apollonii.part.2.tess,0.00012111302873406606,0.0030732431041269265,1.5139128591758258e-05,0.000999182487056045,0.013367850546522541,0.0019529475883368153,7.56956429587913e-05,0.0,0.0007960267880319103,0.06269592476489028,0.00199836497411209,0.010022103127743967,0.0021346171314379145,0.000817512943954946,0.31347962382445144,0.1536050156739812,0.00024222605746813212,0.000817512943954946,0.0011657129015653859,0.0,36.41984732824427,207.06583072100312,25305.083440610815
philostratus_the_athenian.vita_apollonii.part.3.tess,0.0002942542976614527,0.0038098188013009136,4.6461204893913584e-05,0.000712405141706675,0.012343193433483042,0.0026637757472510455,3.097413659594239e-05,7.743534148985597e-05,0.0008071975111410073,0.03560830860534125,0.0024934179959733623,0.011197150379433174,0.0019668576738423415,0.0006194827319188478,0.2997032640949555,0.05637982195845697,0.0003716896391513087,0.0008053275514945021,0.0006504568685147901,0.0,36.737226277372265,191.60237388724036,18064.35227923114
philostratus_the_athenian.vita_apollonii.part.4.tess,0.00034272717359131344,0.0033026436727890203,1.5578507890514248e-05,0.0006387188235110841,0.012961318564907853,0.002212148120453023,1.5578507890514248e-05,4.673552367154274e-05,0.000939767842536677,0.07871720116618076,0.0020563630415478804,0.010188344160396318,0.001838263931080681,0.0004985122524964559,0.2944606413994169,0.052478134110787174,0.0002959916499197707,0.0006698758392921126,0.0011995451075695969,0.0,35.368,187.14577259475217,23016.678458805432
philostratus_the_athenian.vita_apollonii.part.5.tess,0.00011578860309320982,0.002977421222396824,6.616491605326276e-05,0.0005789430154660492,0.01139690679017451,0.002084194855677777,0.00011578860309320982,4.9623687039947065e-05,0.0007354402703239912,0.13758389261744966,0.00287817384831693,0.010900669919775039,0.002199983458770987,0.0007608965346125217,0.31543624161073824,0.09731543624161074,0.00019849474815978826,0.0005458605574394178,0.0012902158630386238,0.0,31.669172932330827,202.86912751677852,30575.5634093059
philostratus_the_athenian.vita_apollonii.part.6.tess,0.00027637149353667575,0.0036179540972073915,2.5124681230606886e-05,0.0007663027775335101,0.012499528912226925,0.0023742823762923507,6.281170307651722e-05,1.2562340615303443e-05,0.0010256264155781257,0.08235294117647059,0.002499905782445385,0.010351368667010037,0.002801401957212668,0.0007411780963029031,0.3911764705882353,0.08235294117647059,0.0003140585153825861,0.0005778676683039584,0.0013567327864527719,0.0,36.74576271186441,234.1264705882353,47348.25753460211
philostratus_the_athenian.vita_apollonii.part.7.tess,0.00011729861294390193,0.0031230755696313893,4.398697985396323e-05,0.001026362863259142,0.011333978475704524,0.0025512448315298674,4.398697985396323e-05,4.398697985396323e-05,0.0011974800853855364,0.09433962264150944,0.0031084132430134015,0.011715198967772206,0.004178763086126506,0.0008210902906073136,0.39622641509433965,0.08176100628930817,0.00029324653235975485,0.000513181431629571,0.001876777807102431,0.0,34.0,214.47169811320754,31755.02907321705
philostratus_the_athenian.vita_apollonii.part.8.tess,0.0002525554625088062,0.0029907883718148106,5.316957105448552e-05,0.0009969294572716035,0.012255586128058911,0.00231287634087012,0.00018609349869069933,1.329239276362138e-05,0.0009433670471064922,0.1712538226299694,0.00279140248036049,0.010009171751006898,0.0036288232244686366,0.0006114500671265834,0.382262996941896,0.1345565749235474,0.00033230981909053447,0.00077095878029004,0.001116560992144196,0.0,31.247311827956988,230.06422018348624,42668.20688494233
philostratus_the_athenian.vitae_sophistarum.tess,0.00027935995530240713,0.0031867728234496817,0.00010346665011200264,0.00034143994536960874,0.011810718110285102,0.0018261863744768467,5.6906657561601456e-05,2.586666252800066e-05,0.0005757548037859914,0.03803131991051454,0.002809119550540872,0.010429438331289866,0.001132959818726429,0.0006673598932224171,0.2595078299776286,0.03691275167785235,0.00043973326297601123,0.0005380265805824138,0.001288159793894433,1.0346665011200265e-05,43.390243902439025,216.21812080536913,18671.07882152456
philostratus_the_lemnian.imagines.tess,0.00039468217698379723,0.003919124774961916,4.154549231408392e-05,0.00044315191801689517,0.014250103863730785,0.0015441074643401192,6.924248719013987e-05,2.077274615704196e-05,0.0010516137683767742,0.06005586592178771,0.002742002492729539,0.010871070488851959,0.0007270461154964686,0.0002631214513225315,0.21089385474860337,0.07262569832402235,0.00017310621797534968,0.00039468217698379723,0.0011148040437612518,1.3848497438027974e-05,38.596858638743456,201.70391061452514,22754.716800349594
plato.alcibiades_1.tess,0.0012462223883852074,0.0021030002804000372,0.00012462223883852073,0.0016512446646103998,0.013038601738480232,0.002881889273140792,0.00012462223883852073,9.346667912889055e-05,0.0007932383270877212,0.4099547511312217,0.0016356668847555846,0.012181823846465403,0.00501604511325046,0.0009502445711437206,0.10678733031674208,0.08144796380090498,0.00021808891796741128,0.0008879334517244602,0.0008879334517244602,7.788889927407546e-05,33.23357664233577,58.09411764705882,4834.644535533692
plato.alcibiades_2.tess,0.0009616095865078778,0.0024410089503661514,0.0001849249204822842,0.0013314594274724462,0.013647459131592573,0.003735483393742141,7.396996819291368e-05,0.00011095495228937051,0.0016944665078104317,0.2977941176470588,0.0020711591094015828,0.012722834529181153,0.004179303202899623,0.0004808047932539389,0.1213235294117647,0.09926470588235294,0.0001849249204822842,0.0005917597455433095,0.0008506546342185073,0.0003698498409645684,36.80487804878049,99.40441176470588,15796.18203935986
plato.apologia.tess,0.0013854843866567196,0.0017052115528082702,0.0002309140644427866,0.0018650751358840457,0.013481828839390387,0.004191978400653665,0.00017762620341752817,0.00019538882375928098,0.0017513892192263616,0.22028985507246376,0.0018828377562257984,0.010195744076166116,0.008295143699598564,0.0007105048136701127,0.2289855072463768,0.28695652173913044,0.00021315144410103377,0.000479590749227326,0.0011368077018721803,0.0003197271661515507,41.19417475728155,163.18260869565216,20621.650712035276
plato.charmides.tess,0.0019356587046571948,0.0020711548139831985,0.00023227904455886338,0.0016646664860051875,0.013394758236227789,0.0029809144051720802,0.00013549610932600363,7.74263481862878e-05,0.0013418775331361596,0.3088803088803089,0.0015872401378188997,0.012233363013433472,0.006232821028996168,0.0010258991134683133,0.21428571428571427,0.12548262548262548,0.00013549610932600363,0.0005613410243505865,0.0010452557005148852,0.00013549610932600363,28.132867132867133,99.73359073359073,10602.743697917447
plato.cleitophon.tess,0.0011846001974333662,0.0019743336623889436,0.0,0.0008884501480750247,0.012537018756169792,0.0031589338598223098,0.00019743336623889436,0.0003948667324777887,0.0013225922808705061,0.21153846153846154,0.0018756169792694965,0.01085883514313919,0.005923000987166831,0.0004935834155972359,0.21153846153846154,0.17307692307692307,0.0004935834155972359,0.0005923000987166831,0.0016781836130306022,0.0003948667324777887,37.53846153846154,194.80769230769232,15459.616863905327
plato.cratylus.tess,0.000870735375603578,0.002480276524446555,0.00021988267060696413,0.0013896584782360133,0.01238379200858422,0.004116203593762368,7.915776141850709e-05,3.518122729711426e-05,0.0014039164427661994,0.309640522875817,0.0018294238194499414,0.011908845440073177,0.003298240059104462,0.0001231342955398999,0.14950980392156862,0.11029411764705882,0.00015831552283701418,0.0005716949435781067,0.0009674837506706422,0.000202292056958407,31.244635193133046,92.88970588235294,9448.756626057253
